link,price,year,mileage,title,fuel_type,gearbox,isPrivateSeller
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-gwarancja-bezwypadkowy-niski-przebieg-benzyna-automat-ID6H9Ptm.html,129 900,2023,48 700 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-i-wlasciciel-salon-serwis-ID6GVC5Q.html,198 000,2021,53 000 km,Mercedes-Benz CLA AMG 35 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-shooting-brake-4x4-salon-polska-5-lat-gwarancji-bezwypadkowy-ID6H3YU2.html,167 800,2022,43 000 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-gwarancja-salon-polska-serwisowany-w-aso-bezwypadkowy-f-vat-23-ID6GvnbR.html,107 200,2020,113 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-200-amg-line-8g-dct-1wl-salon-pl-serwisowany-aso-ID6H9Mim.html,130 000,2022,35 200 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-amg-45s-4-matic-8g-dct-gw-05-2025-full-opcja-ID6GOPNJ.html,265 000,2021,71 436 km,Mercedes-Benz CLA AMG 45 S 4-Matic 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-amg-line-8g-dct-salon-pl-f-vat-23-aso-ID6GUPuZ.html,129 900,2022,60 905 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-rezerwacja-rezerwacja-ID6H7FDA.html,169 700,2024,21 000 km,Mercedes-Benz CLA 250 e PHEV AMG Line 8G-DCT,Hybryda Plug-in,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stan-idealny-pierwszy-wlasciciel-ID6GUAj7.html,147 000,2021,27 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-progresive-i-wlasciciel-salon-pl-faktura-vat-23-ID6H7EYj.html,129 900,2022,65 450 km,Mercedes-Benz CLA 180 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cesja-leasingu-ID6H9AZC.html,343 866,2022,5 200 km,Mercedes-Benz CLA AMG 45 S 4-Matic 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-amg-line-7g-dct-ID6GXrq2.html,136 900,2021,63 631 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-benzyna-136km-amg-ambient-18-panorama-ID6H7AHJ.html,84 900,2021,188 000 km,Mercedes-Benz CLA 180 Shooting Brake 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-navigacja-kamera-grz-fotele-radar-ID6H9uW2.html,116 900,2021,95 190 km,Mercedes-Benz CLA 180 d Progressive 8G-DCT,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-250-2-0-benzyna-224-km-amg-line-rok-2020-katalogowy-r-ID6H19xT.html,139 000,2020,115 000 km,Mercedes-Benz CLA 250 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-amg-ID6H6y4F.html,189 999,2024,4 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-180-progressive-fv-23-salon-pl-serwis-aso-i-wl-ID6GO3OB.html,127 900,2021,49 000 km,Mercedes-Benz CLA 180 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H7oIm.html,227 900,2023,24 008 km,Mercedes-Benz CLA,Hybryda,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GZPH0.html,218 686,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GZW4u.html,240 957,2024,1 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GZPvm.html,232 955,2024,1 km,Mercedes-Benz CLA,Benzyna,,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-salon-pl-i-gwarancja-12-2026r-i-wycena-dekra-ID6H9koj.html,229 999,2022,40 036 km,Mercedes-Benz CLA AMG 45 S 4-Matic 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-45s-amg-cesja-leasingu-ID6Gb5MS.html,284 000,2022,43 000 km,Mercedes-Benz CLA AMG 45 S 4-Matic 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H7aLm.html,109 900,2020,80 000 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-faktura-vat-bezwypadkowy-serwis-aso-pierwszy-wlasciciel-shooting-brake-ID6H9h3I.html,83 000,2021,111 000 km,Mercedes-Benz CLA 180 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-hybryda-plug-in-218-km-kombi-ID6H9glz.html,107 900,2022,85 000 km,Mercedes-Benz CLA 250 e Shooting Brake 8G-DCT,Hybryda Plug-in,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-amg-line-ID6H6idr.html,123 000,2020,75 000 km,Mercedes-Benz CLA 180 AMG Line,Benzyna,Manualna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-samochod-zakupiony-w-salonie-mercedesa-w-polsce-pelna-gwarancja-ID6H9fB5.html,165 000,2023,18 000 km,Mercedes-Benz CLA 180 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-bezwypadkowy-na-gwarancji-pachnie-nowoscia-prywatny-fv-23-ID6H99Uh.html,237 000,2023,22 450 km,Mercedes-Benz CLA AMG 45 S 4Matic+ Shooting B AMG Speedsh 8G-DCT AMG Line Premium,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-45-amg-4matic-ID6GTQKC.html,265 000,2023,12 000 km,Mercedes-Benz CLA AMG 45 4-Matic 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylowy-mercedes-benz-cla-200d-shooting-brake-4matic-amg-line-ID6H69E0.html,108 000,2020,274 000 km,Mercedes-Benz CLA 200 d 4-Matic AMG Line 8G-DCT,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-maksymalne-wyposazenie-opcjonalne-polski-salon-bezwypadkowy-full-ppf-ID6H96iH.html,190 000,2020,144 000 km,Mercedes-Benz CLA AMG 45 S 4-Matic 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-2023-rok-na-gwarancji-2-0d-automat-stan-idealny-ID6H8W4I.html,179 000,2023,33 000 km,Mercedes-Benz CLA 180 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-4-matic-8g-dct-garazowany-pierwszy-wlasciciel-salon-pl-gwarancja-ID6H5YRi.html,235 000,2024,7 500 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cesja-leasingu-auta-w-idealnym-stanie-mercedes-benz-cla-220d-amg-line-ID6H8nbn.html,165 000,2022,36 000 km,Mercedes-Benz CLA 220 d 4-Matic AMG Line 8G-DCT,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-250-4matic-7g-dct-amg-line-salon-polska-cesja-leasingu-ID6GXPBz.html,177 000,2022,33 000 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-35-amg-stan-idealny-ID6GF2n2.html,211 929,2022,49 000 km,Mercedes-Benz CLA AMG 35 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pakiet-amg-pakiet-night-ambiente-shooting-brake-ID6HaNUg.html,118 900,2019,92 646 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-amg-cla-45s-4matic-shooting-brake-mountain-grey-magno-ID6H4wk8.html,169 000,2019,161 000 km,Mercedes-Benz CLA AMG 45 S 4-Matic 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-220-amg-4matic-salon-pl-fv23-bezwypadkowy-ID6HbodW.html,161 500,2019,32 296 km,Mercedes-Benz CLA 220 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-amg-line-cesja-leasingu-ID6Hbrbs.html,134 000,2019,67 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-linia-amg-pakiet-night-multibeam-panorama-pakiet-pamieci-siedzen-ID6H27MM.html,119 900,2019,144 900 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-35-amg-07-2020-i-rej-salon-pl-i-wl-4matic-navi-ambiente-ID6Haj5F.html,179 900,2019,61 310 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-amg-line-163-km-bezwypadkowy-ID6H79X6.html,138 000,2019,94 300 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220-amg-line-7g-dct-ID6GVgHs.html,119 000,2019,103 000 km,Mercedes-Benz CLA 220 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-250-4matic-ID6H77PQ.html,149 000,2019,104 000 km,Mercedes-Benz CLA 250 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salonpl-1wl-keyless-kamera360-night-panorama-ambiente-carplay-ID6Hbh3N.html,109 900,2019,61 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-250-4matic-amg-line-hud-pamiec-fotela-hak-panorama-faktura-vat23-ID6Ha0S6.html,139 900,2019,102 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pakiet-night-amg-bezwypadkowy-grzane-fotele-salon-polska-fv23-ID6GJ1td.html,115 000,2019,110 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220-amg-line-4matic-ID6GWLUZ.html,130 000,2019,96 800 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-35-amg-multibeam-led-burmester-masaze-virtual-ambiente-ID6GVAnn.html,153 900,2019,85 234 km,Mercedes-Benz CLA AMG 35 4Matic Shooting B AMG Speedshift 8G-DCT AMG Line Advanced Plus,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-220-shooting-brake-amg-bezwypadkowy-niski-przebieg-ID6GZKEu.html,135 000,2019,58 500 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200salonplfvat23-asomercedesamgx2premiumkeyllesnavi-ID6GYXjs.html,129 998,2019,119 741 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-180-sobieslaw-zasada-automotive-fv-23-certified-coupe-ID6GB6W7.html,109 900,2019,85 621 km,Mercedes-Benz CLA 180,Benzyna,Manualna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220-shooting-brake-amg-line-7g-dct-ID6H596z.html,128 000,2019,90 233 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-fv23-gwarancja-serwisowa-amg-97479-netto-ID6H88xK.html,119 900,2019,145 843 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-benzyna-amg-line-shooting-break-kamery-radary-gwarancja-ID6GSQlI.html,109 999,2019,106 301 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-220-4-matic-amg-line-ID6GjTeq.html,155 000,2019,75 000 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-1-3-benzyna-136-km-automat-i-wlasciciel-salon-polska-ID6H5Z1Q.html,119 900,2019,37 000 km,Mercedes-Benz CLA 180 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-2020-cla200-salon-polska-f-vat23-szybki-leasing-okazja-ID6HaQ5B.html,114 900,2019,90 344 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-2-0-benz-190-km-2019r-1-wlasciciel-warszawa-ID6GEf6X.html,119 999,2019,97 000 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-shooting-brake-200-163km-faktura-23-vat-ID6HaPPN.html,122 950,2019,121 000 km,Mercedes-Benz CLA 200 Edition 1 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-vat-marza-salon-pl-serwis-aso-bezwypadkowy-ID6GSch4.html,95 900,2019,94 300 km,Mercedes-Benz CLA 200 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-250-4matic-amg-line-ID6H7AiB.html,155 000,2019,81 174 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-salon-polska-serwis-aso-automat-skora-navi-klimatronic-ID6H7Xtx.html,115 000,2019,92 886 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-220-190km-2019r-amg-night-pakiet-ID6H05iJ.html,116 900,2019,131 000 km,Mercedes-Benz CLA 220 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pakiet-amg-pakiet-night-ambiente-shooting-brake-ID6H5RqX.html,118 900,2019,92 646 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-shooting-brake-220-amg-line-7g-dct-ID6H2QRH.html,128 000,2019,46 465 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-35-premium-plus-night-aero-pl-salon-bezwypadkowy-po-serwisie-aso-ID6HaN18.html,175 999,2019,105 000 km,Mercedes-Benz CLA AMG 35 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-py38693-200-amg-line-leasing-krajowy-ID6GOxeu.html,113 850,2019,105 031 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-bezw-aso-panorama-full-amg-2x-kpl-opon-ceramika-ID6H6jLx.html,139 900,2019,86 000 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla220-amg-line-ID6H0vPO.html,129 999,2019,74 600 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pakiet-amg-pakiet-night-ambiente-shooting-brake-ID6H3jpU.html,118 900,2019,92 646 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-180d-vat-23-skora-navi-klimatronic-tempomat-parktronic-ID6H93Qd.html,79 997,2019,165 525 km,Mercedes-Benz CLA,Diesel,Manualna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stan-idealny-mercedes-cla-220-amg-line-7g-dct-ID6H5nXb.html,152 000,2019,60 000 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-1-wlasciciel-bezwypadkowy-ID6GXWQm.html,165 000,2019,139 800 km,Mercedes-Benz CLA AMG 35 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-163-km-salon-polska-1-wl-vat-23-serwis-aso-ambiente-ID6G5pYP.html,116 848,2019,107 112 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-line-swietny-stan-bezwypadkowy-panoramiczny-dach-ID6H7QX3.html,126 900,2019,76 000 km,Mercedes-Benz CLA 200 Shooting Brake 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedesbenz-cla-amg-line-220d-shooting-brake-2019r-2-2-diesel-170km-ID6GP6OA.html,102 500,2019,36 500 km,Mercedes-Benz CLA Shooting Brake 220 d 4Matic 7G-DCT AMG Line,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-wyprzedazsalon-pl-1wlasc-bezw-amg-4x4-ceramika-2x-kpl-opon-ID6GJNTq.html,138 900,2019,99 980 km,Mercedes-Benz CLA 220 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-krajowy-bezwypadek-led-krajowy-grzane-fotele-ambiente-ID6H60xy.html,106 900,2019,95 000 km,Mercedes-Benz CLA 200 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-zolta-strzala-mercedes-cla-amg-line-shooting-brake-ID6H6E0Z.html,129 999,2019,82 000 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200amg-salon-polska-ID6H6DXa.html,131 000,2019,68 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-1-3-benzyna-163km-gwarancja-amg-line-alu-18-ambiente-led-panorama-ID6H5Wrx.html,115 500,2019,214 985 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-220-4-matic-amg-line-7g-dct-ID6H3Nb3.html,154 980,2019,48 000 km,Mercedes-Benz CLA 220 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-35-4-matic-7g-dct-ID6H7xik.html,160 900,2019,49 000 km,Mercedes-Benz CLA AMG 35 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-1-wlasciciel-fv23-bezwypadkowy-ID6H7yQv.html,104 900,2019,85 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-sliczny-merceescla-220-amg-full-salon-polska-ID6H7yPf.html,135 800,2019,77 000 km,Mercedes-Benz CLA 220 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pierwszy-wlasciciel-ID6H9jUU.html,110 000,2019,80 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-shooting-brake-faktura-vat23-salon-polska-ID6GHtGG.html,125 460,2019,99 000 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pierwszy-wlasciciel-mercedes-benz-cla-200-amg-line-7g-dct-ID6GG30C.html,91 020,2019,204 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stan-idealny-jak-nowy-ID6H2FF3.html,139 900,2019,34 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla200-salon-polska-ID6GtasX.html,112 500,2019,125 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-220-amg-line-7g-dct-ID6H3dsV.html,120 500,2019,149 000 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pierwszy-wlasciciel-stan-perfekcyjny-ID6GYx2t.html,165 000,2019,86 500 km,Mercedes-Benz CLA AMG 35 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-serwisowany-w-aso-pierwszy-wlasciciel-zadbany-bardzo-dobry-stan-ID6GIwLd.html,210 000,2019,58 000 km,Mercedes-Benz CLA AMG 45 S 4-Matic 8G-DCT,Benzyna,Automatyczna,FALSE